"","Chirsutav12","pval","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","X","Athaliana","Chir_length","Ath_length","TF","TF_family","Gene_code_name","Gene_functions"
"14797","Chir02Ox-b06390.2",1.17183e-43,0.722891,0.781,0.394,2.303818e-39,"16","Chir02Ox-b06390.2",3873,"AT5G65930",6408,6715,NA,NA,"ZWI","actin filament binding, ATP hydrolysis activity, calmodulin binding, cortical microtubule, cortical microtubule organization, cytoskeleton, kinesin complex, microtubule, microtubule binding, microtubule bundle formation, microtubule motor activity, microtubule-based movement, mitotic spindle, oxidoreductase activity, phragmoplast, pollen germination, protein binding, protein homodimerization activity, protein kinase binding, trichome branching, trichome patterning"
"14798","Chir04Ox-b30420.24",1.385976e-43,1.074524,0.954,0.83,2.724829e-39,"16","Chir04Ox-b30420.2",NA,NA,NA,NA,NA,NA,NA,NA
"14799","Chir01Ox-b02710.22",1.840197e-43,0.8019888,0.841,0.459,3.617828e-39,"16","Chir01Ox-b02710.2",NA,NA,NA,NA,NA,NA,NA,NA
"14800","Chir03Ox-b34030.21",2.359911e-43,0.571942,0.444,0.113,4.639585e-39,"16","Chir03Ox-b34030.2",NA,NA,NA,NA,NA,NA,NA,NA
"14801","Chir07Ox-b16170.27",2.988282e-43,1.649403,0.98,0.727,5.874963e-39,"16","Chir07Ox-b16170.2",NA,NA,NA,NA,NA,NA,NA,NA
"14802","Chir04Ox-b18250.23",3.068512e-43,0.9751674,0.576,0.186,6.032694e-39,"16","Chir04Ox-b18250.2",NA,NA,NA,NA,NA,NA,NA,NA
"14803","Chir01Ox-b37920.2",3.438195e-43,0.3908481,0.344,0.068,6.759491e-39,"16","Chir01Ox-b37920.2",2996,"AT1G48960",4038,1275,NA,NA,"F27K7.3","cellular_component, defense response to other organism, molecular_function"
"14804","Chir06Ox-b31720.22",1.543697e-42,1.239282,0.583,0.187,3.034908e-38,"16","Chir06Ox-b31720.2",NA,NA,NA,NA,NA,NA,NA,NA
"14805","Chir03Ox-b05930.21",1.650868e-42,0.8164696,0.305,0.055,3.245607e-38,"16","Chir03Ox-b05930.2",NA,NA,NA,NA,NA,NA,NA,NA
"14806","Chir02Ox-b11630.25",2.738016e-42,0.95983,0.993,0.921,5.382939e-38,"16","Chir02Ox-b11630.2",NA,NA,NA,NA,NA,NA,NA,NA
"14807","Chir07Ox-b27800.2",3.384841e-42,1.110136,0.841,0.484,6.654598e-38,"16","Chir07Ox-b27800.2",17419,"AT4G30550",1207,1454,NA,NA,"AT4G30550.1","cytoplasm, cytosol, glucosinolate metabolic process, peptidase activity"
"14808","Chir06Ox-b06230.22",3.749057e-42,0.9835902,0.914,0.728,7.370645e-38,"16","Chir06Ox-b06230.2",NA,NA,NA,NA,NA,NA,NA,NA
"14809","Chir06Ox-b11210.23",9.334104e-42,0.8914667,0.907,0.588,1.835085e-37,"16","Chir06Ox-b11210.2",NA,NA,NA,NA,NA,NA,NA,NA
"14810","Chir06Ox-b32460.2",9.360793e-42,0.2933369,0.291,0.05,1.840332e-37,"16","Chir06Ox-b32460.2",14971,"AT5G06530",5820,5311,NA,NA,"AtABCG22","ABC-type transporter activity, ATPase-coupled transmembrane transporter activity, membrane, mitochondrion, plasma membrane, response to water deprivation, transmembrane transport, transpiration"
"14811","Chir01Ox-b08790.23",1.108126e-41,1.207472,0.974,0.885,2.178576e-37,"16","Chir01Ox-b08790.2",NA,NA,NA,NA,NA,NA,NA,NA
"14812","Chir05Ox-b28800.22",2.332588e-41,0.6494748,0.656,0.25,4.585868e-37,"16","Chir05Ox-b28800.2",NA,NA,NA,NA,NA,NA,NA,NA
"14813","Chir05Ox-b26010.23",4.189073e-41,0.3882029,0.391,0.087,8.235717e-37,"16","Chir05Ox-b26010.2",NA,NA,NA,NA,NA,NA,NA,NA
"14814","Chir07Ox-b26980.21",4.587095e-41,0.9483696,0.967,0.835,9.018229e-37,"16","Chir07Ox-b26980.2",NA,NA,NA,NA,NA,NA,NA,NA
"14815","Chir05Ox-b22640.25",5.367182e-41,2.360124,0.695,0.27,1.055188e-36,"16","Chir05Ox-b22640.2",NA,NA,NA,NA,NA,NA,NA,NA
"14816","Chir03Ox-b22880.24",6.036926e-41,0.7139798,0.96,0.832,1.18686e-36,"16","Chir03Ox-b22880.2",NA,NA,NA,NA,NA,NA,NA,NA
"14817","Chir03Ox-b06410.22",1.04023e-40,0.4871311,0.457,0.12,2.045091e-36,"16","Chir03Ox-b06410.2",NA,NA,NA,NA,NA,NA,NA,NA
"14818","Chir03Ox-b04840.21",1.044831e-40,0.562544,0.583,0.194,2.054138e-36,"16","Chir03Ox-b04840.2",NA,NA,NA,NA,NA,NA,NA,NA
"14819","Chir01Ox-b26450.23",1.322843e-40,0.6892132,0.649,0.245,2.600709e-36,"16","Chir01Ox-b26450.2",NA,NA,NA,NA,NA,NA,NA,NA
"14820","Chir01Ox-b00810.2",1.823178e-40,0.270427,0.278,0.049,3.584367e-36,"16","Chir01Ox-b00810.2",73,"AT4G20480",1704,2028,NA,NA,"F9F13.130","mRNA base-pairing translational repressor activity, nucleus, peroxisome, response to inorganic substance, ribonuclease activity"
"14821","Chir02Ox-b25590.2",2.195103e-40,0.7900385,0.139,0.013,4.315573e-36,"16","Chir02Ox-b25590.2",5216,"AT1G78530",1856,1779,NA,NA,"T30F21.14","phosphorylation, plasma membrane, protein phosphorylation, protein serine/threonine kinase activity"
"14822","Chir04Ox-b00230.24",4.9171e-40,1.331355,0.987,0.895,9.667019e-36,"16","Chir04Ox-b00230.2",NA,NA,NA,NA,NA,NA,NA,NA
"14823","Chir06Ox-b35940.23",7.316402e-40,0.9459338,0.887,0.699,1.438405e-35,"16","Chir06Ox-b35940.2",NA,NA,NA,NA,NA,NA,NA,NA
"14824","Chir03Ox-b08690.21",1.153992e-39,0.936021,0.934,0.796,2.268749e-35,"16","Chir03Ox-b08690.2",NA,NA,NA,NA,NA,NA,NA,NA
"14825","Chir07Ox-b23030.23",1.25273e-39,0.3669364,0.437,0.106,2.462867e-35,"16","Chir07Ox-b23030.2",NA,NA,NA,NA,NA,NA,NA,NA
"14826","Chir05Ox-b04480.22",1.50577e-39,1.13152,0.94,0.708,2.960345e-35,"16","Chir05Ox-b04480.2",NA,NA,NA,NA,NA,NA,NA,NA
"14827","Chir03Ox-b10100.2",1.590266e-39,0.3882734,0.139,0.013,3.126462e-35,"16","Chir03Ox-b10100.2",6298,"AT3G10815",1493,1726,NA,NA,"AT3G10815.1","cellular response to oxygen-containing compound, defense response to other organism, hormone-mediated signaling pathway, mitochondrion, regulation of defense response, response to abscisic acid, response to chitin, response to jasmonic acid, response to organic cyclic compound, response to oxidative stress, response to salt stress, response to water deprivation, response to wounding, ubiquitin protein ligase activity"
"14828","Chir07Ox-b36360.23",3.699807e-39,0.4648824,0.795,0.252,7.273821e-35,"16","Chir07Ox-b36360.2",NA,NA,NA,NA,NA,NA,NA,NA
"14829","Chir05Ox-b20170.21",4.806164e-39,0.8363354,0.702,0.326,9.448918e-35,"16","Chir05Ox-b20170.2",NA,NA,NA,NA,NA,NA,NA,NA
"14830","Chir04Ox-b18730.23",5.937865e-39,2.027657,0.675,0.284,1.167384e-34,"16","Chir04Ox-b18730.2",NA,NA,NA,NA,NA,NA,NA,NA
"14831","Chir03Ox-b02810.23",9.202793e-39,1.034381,0.675,0.262,1.809269e-34,"16","Chir03Ox-b02810.2",NA,NA,NA,NA,NA,NA,NA,NA
"14832","Chir07Ox-b25890.21",1.002528e-38,0.5651872,0.603,0.223,1.97097e-34,"16","Chir07Ox-b25890.2",NA,NA,NA,NA,NA,NA,NA,NA
"14833","Chir08Ox-b18610.22",1.243323e-38,0.793609,0.755,0.391,2.444374e-34,"16","Chir08Ox-b18610.2",NA,NA,NA,NA,NA,NA,NA,NA
"14834","Chir08Ox-b09300.21",1.387917e-38,0.4309627,0.523,0.162,2.728646e-34,"16","Chir08Ox-b09300.2",NA,NA,NA,NA,NA,NA,NA,NA
"14835","Chir04Ox-b15700.23",4.130461e-38,0.85713,0.815,0.492,8.120486e-34,"16","Chir04Ox-b15700.2",NA,NA,NA,NA,NA,NA,NA,NA
"14836","Chir02Ox-b25060.25",4.702871e-38,0.9667203,0.993,0.991,9.245845e-34,"16","Chir02Ox-b25060.2",NA,NA,NA,NA,NA,NA,NA,NA
"14837","Chir07Ox-b32770.2",9.287001e-38,0.693062,0.742,0.381,1.825824e-33,"16","Chir07Ox-b32770.2",17846,"AT4G35300",3494,4048,NA,NA,"TMT2","Golgi apparatus, membrane, nucleoside transmembrane transporter activity, plant-type vacuole, plant-type vacuole membrane, plasma membrane, response to cold, response to fructose, response to glucose, response to salt, response to sucrose, response to water deprivation, transmembrane transport, transmembrane transporter activity"
"14838","Chir07Ox-b03210.28",1.642919e-37,1.037783,0.987,0.934,3.229978e-33,"16","Chir07Ox-b03210.2",NA,NA,NA,NA,NA,NA,NA,NA
"14839","Chir04Ox-b18150.22",1.717063e-37,0.9380162,0.589,0.202,3.375746e-33,"16","Chir04Ox-b18150.2",NA,NA,NA,NA,NA,NA,NA,NA
"14840","Chir01Ox-b25010.2",1.905285e-37,0.3763943,0.45,0.125,3.74579e-33,"16","Chir01Ox-b25010.2",2105,"AT1G26190",4142,4045,NA,NA,"TTM2","ATP binding, cytoplasm, defense response to other organism, inorganic diphosphate phosphatase activity, kinase activity, mitochondrial outer membrane, negative regulation of defense response to bacterium, negative regulation of defense response to oomycetes, negative regulation of systemic acquired resistance, pyrophosphatase activity, regulation of salicylic acid mediated signaling pathway, response to molecule of bacterial origin, response to oomycetes, response to salicylic acid"
"14841","Chir04Ox-b30120.22",1.995899e-37,0.3580458,0.245,0.04,3.923938e-33,"16","Chir04Ox-b30120.2",NA,NA,NA,NA,NA,NA,NA,NA
"14842","Chir02Ox-b20160.21",4.133378e-37,0.7337831,0.517,0.168,8.12622e-33,"16","Chir02Ox-b20160.2",NA,NA,NA,NA,NA,NA,NA,NA
"14843","Chir08Ox-b05180.2",5.950766e-37,0.5183342,0.457,0.135,1.169921e-32,"16","Chir08Ox-b05180.2",18651,"AT4G03965",1104,1052,NA,NA,NA,"biological_process, molecular_function, nucleus"
"14844","Chir08Ox-b29870.24",6.845118e-37,0.7970216,0.947,0.814,1.34575e-32,"16","Chir08Ox-b29870.2",NA,NA,NA,NA,NA,NA,NA,NA
"14845","Chir07Ox-b18760.21",1.182324e-36,0.4178776,0.404,0.103,2.324449e-32,"16","Chir07Ox-b18760.2",NA,NA,NA,NA,NA,NA,NA,NA
"14846","Chir04Ox-b18640.22",1.559548e-36,0.3919614,0.397,0.097,3.066071e-32,"16","Chir04Ox-b18640.2",NA,NA,NA,NA,NA,NA,NA,NA
"14847","Chir05Ox-b26390.22",1.699454e-36,1.253793,0.589,0.227,3.341128e-32,"16","Chir05Ox-b26390.2",NA,NA,NA,NA,NA,NA,NA,NA
"14848","Chir02Ox-b26330.24",1.864944e-36,0.9466034,0.609,0.222,3.66648e-32,"16","Chir02Ox-b26330.2",NA,NA,NA,NA,NA,NA,NA,NA
"14849","Chir01Ox-b22560.24",2.628996e-36,0.8880197,0.993,0.969,5.168607e-32,"16","Chir01Ox-b22560.2",NA,NA,NA,NA,NA,NA,NA,NA
"14850","Chir06Ox-b00810.25",2.955546e-36,0.8192603,0.709,0.34,5.810604e-32,"16","Chir06Ox-b00810.2",NA,NA,NA,NA,NA,NA,NA,NA
"14851","Chir06Ox-b17670.22",3.040365e-36,0.4262646,0.371,0.09,5.977357e-32,"16","Chir06Ox-b17670.2",NA,NA,NA,NA,NA,NA,NA,NA
"14852","Chir02Ox-b26710.25",3.278698e-36,0.8571046,1,0.981,6.445919e-32,"16","Chir02Ox-b26710.2",NA,NA,NA,NA,NA,NA,NA,NA
"14853","Chir04Ox-b29110.23",4.166509e-36,0.7488484,0.728,0.363,8.191356e-32,"16","Chir04Ox-b29110.2",NA,NA,NA,NA,NA,NA,NA,NA
"14854","Chir08Ox-b25930.23",4.43769e-36,0.7539648,1,0.981,8.724499e-32,"16","Chir08Ox-b25930.2",NA,NA,NA,NA,NA,NA,NA,NA
"14855","Chir01Ox-b21530.24",4.922426e-36,0.7937277,0.954,0.764,9.677489e-32,"16","Chir01Ox-b21530.2",NA,NA,NA,NA,NA,NA,NA,NA
"14856","Chir08Ox-b04440.23",6.263214e-36,0.3777789,0.675,0.21,1.231348e-31,"16","Chir08Ox-b04440.2",NA,NA,NA,NA,NA,NA,NA,NA
"14857","Chir07Ox-b21230.23",1.265202e-35,1.097353,0.967,0.873,2.487387e-31,"16","Chir07Ox-b21230.2",NA,NA,NA,NA,NA,NA,NA,NA
"14858","Chir06Ox-b13160.21",1.430269e-35,0.6082575,0.609,0.234,2.811909e-31,"16","Chir06Ox-b13160.2",NA,NA,NA,NA,NA,NA,NA,NA
"14859","Chir03Ox-b06100.21",1.914053e-35,1.055697,0.748,0.412,3.763028e-31,"16","Chir03Ox-b06100.2",NA,NA,NA,NA,NA,NA,NA,NA
"14860","Chir06Ox-b23910.26",2.31265e-35,0.8819165,0.954,0.713,4.546671e-31,"16","Chir06Ox-b23910.2",NA,NA,NA,NA,NA,NA,NA,NA
"14861","Chir04Ox-b23920.23",2.34679e-35,0.6164253,0.576,0.203,4.613789e-31,"16","Chir04Ox-b23920.2",NA,NA,NA,NA,NA,NA,NA,NA
"14862","Chir08Ox-b11000.21",2.479123e-35,0.7714606,0.795,0.455,4.873957e-31,"16","Chir08Ox-b11000.2",NA,NA,NA,NA,NA,NA,NA,NA
"14863","Chir06Ox-b24990.23",3.103756e-35,0.3317356,0.464,0.126,6.101984e-31,"16","Chir06Ox-b24990.2",NA,NA,NA,NA,NA,NA,NA,NA
"14864","Chir01Ox-b20420.2",3.762615e-35,0.7758035,0.788,0.468,7.397301e-31,"16","Chir01Ox-b20420.2",1731,"AT1G20575",2297,2015,NA,NA,"DPMS1","dolichol metabolic process, dolichol-phosphate-mannose synthase complex, dolichyl-phosphate beta-D-mannosyltransferase activity, endoplasmic reticulum, endoplasmic reticulum membrane, GPI anchor biosynthetic process, protein O-linked mannosylation, response to ammonium ion"
"14865","Chir01Ox-b16500.22",4.138434e-35,0.6790778,0.987,0.972,8.136162e-31,"16","Chir01Ox-b16500.2",NA,NA,NA,NA,NA,NA,NA,NA
"14866","Chir06Ox-b31150.2",4.973985e-35,0.4995338,0.358,0.086,9.778855e-31,"16","Chir06Ox-b31150.2",14862,"AT5G07870",1947,1939,NA,NA,"AT5G07870.1","cytoplasm, response to inorganic substance, response to osmotic stress, root development"
"14867","Chir06Ox-b34280.23",7.239074e-35,0.7534288,0.709,0.33,1.423202e-30,"16","Chir06Ox-b34280.2",NA,NA,NA,NA,NA,NA,NA,NA
"14868","Chir04Ox-b13490.23",8.883373e-35,0.8679597,0.841,0.57,1.746471e-30,"16","Chir04Ox-b13490.2",NA,NA,NA,NA,NA,NA,NA,NA
"14869","Chir05Ox-b20910.23",1.003971e-34,0.8288543,0.914,0.71,1.973808e-30,"16","Chir05Ox-b20910.2",NA,NA,NA,NA,NA,NA,NA,NA
"14870","Chir05Ox-b14240.25",1.375138e-34,1.112103,0.921,0.728,2.70352e-30,"16","Chir05Ox-b14240.2",NA,NA,NA,NA,NA,NA,NA,NA
"14871","Chir06Ox-b19380.23",3.419155e-34,0.9009514,0.901,0.667,6.72206e-30,"16","Chir06Ox-b19380.2",NA,NA,NA,NA,NA,NA,NA,NA
"14872","Chir05Ox-b18460.26",4.147746e-34,0.7792662,0.993,0.989,8.154468e-30,"16","Chir05Ox-b18460.2",NA,NA,NA,NA,NA,NA,NA,NA
"14873","Chir01Ox-b12790.21",7.382552e-34,1.04796,0.808,0.572,1.45141e-29,"16","Chir01Ox-b12790.2",NA,NA,NA,NA,NA,NA,NA,NA
"14874","Chir05Ox-b00700.23",7.870151e-34,0.804775,0.861,0.645,1.547272e-29,"16","Chir05Ox-b00700.2",NA,NA,NA,NA,NA,NA,NA,NA
"14875","Chir07Ox-b24590.21",1.023031e-33,0.8273723,0.848,0.589,2.011279e-29,"16","Chir07Ox-b24590.2",NA,NA,NA,NA,NA,NA,NA,NA
"14876","Chir01Ox-b10660.23",1.194066e-33,0.8727793,0.629,0.304,2.347534e-29,"16","Chir01Ox-b10660.2",NA,NA,NA,NA,NA,NA,NA,NA
"14877","Chir04Ox-b30100.23",1.496624e-33,0.6013285,1,0.995,2.942363e-29,"16","Chir04Ox-b30100.2",NA,NA,NA,NA,NA,NA,NA,NA
"14878","Chir06Ox-b31500.23",3.33112e-33,0.9374253,0.735,0.316,6.548982e-29,"16","Chir06Ox-b31500.2",NA,NA,NA,NA,NA,NA,NA,NA
"14879","Chir05Ox-b28860.24",4.550985e-33,0.7555243,0.636,0.268,8.947237e-29,"16","Chir05Ox-b28860.2",NA,NA,NA,NA,NA,NA,NA,NA
"14880","Chir04Ox-b00710.23",5.886038e-33,1.055193,0.848,0.524,1.157195e-28,"16","Chir04Ox-b00710.2",NA,NA,NA,NA,NA,NA,NA,NA
"14881","Chir02Ox-b16970.24",6.138312e-33,0.7114661,1,0.984,1.206792e-28,"16","Chir02Ox-b16970.2",NA,NA,NA,NA,NA,NA,NA,NA
"14882","Chir07Ox-b31330.22",8.097714e-33,0.8898824,0.424,0.121,1.592011e-28,"16","Chir07Ox-b31330.2",NA,NA,NA,NA,NA,NA,NA,NA
"14883","Chir01Ox-b13900.21",1.278641e-32,0.6493471,0.98,0.942,2.513808e-28,"16","Chir01Ox-b13900.2",NA,NA,NA,NA,NA,NA,NA,NA
"14884","Chir04Ox-b26870.24",1.539968e-32,0.7676172,0.993,0.873,3.027576e-28,"16","Chir04Ox-b26870.2",NA,NA,NA,NA,NA,NA,NA,NA
"14885","Chir01Ox-b12330.23",1.595811e-32,0.9573639,0.728,0.443,3.137365e-28,"16","Chir01Ox-b12330.2",NA,NA,NA,NA,NA,NA,NA,NA
"14886","Chir07Ox-b16080.21",2.774471e-32,0.8315383,0.669,0.288,5.454611e-28,"16","Chir07Ox-b16080.2",NA,NA,NA,NA,NA,NA,NA,NA
"14887","Chir05Ox-b02180.21",3.054257e-32,0.7906386,0.543,0.193,6.004669e-28,"16","Chir05Ox-b02180.2",NA,NA,NA,NA,NA,NA,NA,NA
"14888","Chir03Ox-b15540.23",3.163636e-32,0.6777288,0.901,0.693,6.219709e-28,"16","Chir03Ox-b15540.2",NA,NA,NA,NA,NA,NA,NA,NA
"14889","Chir04Ox-b07420.24",3.76243e-32,0.763442,0.57,0.201,7.396938e-28,"16","Chir04Ox-b07420.2",NA,NA,NA,NA,NA,NA,NA,NA
"14890","Chir01Ox-b07190.23",4.06349e-32,0.4113069,0.444,0.125,7.988822e-28,"16","Chir01Ox-b07190.2",NA,NA,NA,NA,NA,NA,NA,NA
"14891","Chir07Ox-b33450.2",4.440464e-32,1.061518,0.603,0.291,8.729952e-28,"16","Chir07Ox-b33450.2",17907,"AT4G35930",2490,2183,NA,NA,"AtFBS4","cytoplasm, embryo development ending in seed dormancy, negative regulation of biosynthetic process, nucleus, protein binding"
"14892","Chir05Ox-b27260.21",4.557996e-32,0.3699426,0.384,0.098,8.961019e-28,"16","Chir05Ox-b27260.2",NA,NA,NA,NA,NA,NA,NA,NA
"14893","Chir03Ox-b16040.21",4.971289e-32,0.733764,0.662,0.307,9.773555e-28,"16","Chir03Ox-b16040.2",NA,NA,NA,NA,NA,NA,NA,NA
"14894","Chir01Ox-b01970.21",6.300732e-32,0.6893376,0.152,0.019,1.238724e-27,"16","Chir01Ox-b01970.2",NA,NA,NA,NA,NA,NA,NA,NA
"14895","Chir06Ox-b00620.24",7.180615e-32,0.7555403,1,0.967,1.411709e-27,"16","Chir06Ox-b00620.2",NA,NA,NA,NA,NA,NA,NA,NA
"14896","Chir03Ox-b09630.22",7.765825e-32,0.747868,0.801,0.52,1.526761e-27,"16","Chir03Ox-b09630.2",NA,NA,NA,NA,NA,NA,NA,NA
"14897","Chir05Ox-b11190.24",1.109715e-31,0.7157663,0.748,0.424,2.1817e-27,"16","Chir05Ox-b11190.2",NA,NA,NA,NA,NA,NA,NA,NA
"14898","Chir03Ox-b06420.21",1.562033e-31,0.7218594,0.649,0.308,3.070957e-27,"16","Chir03Ox-b06420.2",NA,NA,NA,NA,NA,NA,NA,NA
"14899","Chir08Ox-b09440.23",3.283401e-31,0.3644418,0.318,0.073,6.455166e-27,"16","Chir08Ox-b09440.2",NA,NA,NA,NA,NA,NA,NA,NA
"14900","Chir01Ox-b23320.23",3.373086e-31,0.3279958,0.424,0.118,6.631487e-27,"16","Chir01Ox-b23320.2",NA,NA,NA,NA,NA,NA,NA,NA
"14901","Chir01Ox-b38500.22",4.615208e-31,0.4636077,0.464,0.15,9.073499e-27,"16","Chir01Ox-b38500.2",NA,NA,NA,NA,NA,NA,NA,NA
"14902","Chir08Ox-b26980.23",1.018257e-30,0.5338628,1,1,2.001894e-26,"16","Chir08Ox-b26980.2",NA,NA,NA,NA,NA,NA,NA,NA
"14903","Chir01Ox-b08390.24",1.649055e-30,0.8110656,1,0.991,3.242043e-26,"16","Chir01Ox-b08390.2",NA,NA,NA,NA,NA,NA,NA,NA
"14904","Chir05Ox-b02590.21",2.125503e-30,0.4076082,0.411,0.119,4.178739e-26,"16","Chir05Ox-b02590.2",NA,NA,NA,NA,NA,NA,NA,NA
"14905","Chir04Ox-b11110.2",2.214145e-30,0.448209,0.126,0.014,4.35301e-26,"16","Chir04Ox-b11110.2",NA,NA,NA,NA,NA,NA,NA,NA
"14906","Chir02Ox-b25320.26",2.288481e-30,0.6997263,0.993,0.949,4.499154e-26,"16","Chir02Ox-b25320.2",NA,NA,NA,NA,NA,NA,NA,NA
"14907","Chir01Ox-b10430.24",2.392042e-30,0.6784731,0.96,0.924,4.702754e-26,"16","Chir01Ox-b10430.2",NA,NA,NA,NA,NA,NA,NA,NA
"14908","Chir03Ox-b11660.26",2.76016e-30,0.7061682,0.894,0.637,5.426474e-26,"16","Chir03Ox-b11660.2",NA,NA,NA,NA,NA,NA,NA,NA
"14909","Chir04Ox-b18480.2",3.159709e-30,0.504666,0.272,0.058,6.211988e-26,"16","Chir04Ox-b18480.2",9440,"AT2G36270",3208,2977,"Yes","bZIP","ABI5","DNA binding, DNA-binding transcription factor activity, negative regulation of seed germination, nucleus, positive regulation of DNA-templated transcription, protein binding, regulation of DNA-templated transcription, response to abscisic acid, response to gibberellin, response to salt stress, response to water deprivation, seed development, seed germination, sugar mediated signaling pathway, transcription cis-regulatory region binding"
"14910","Chir04Ox-b05630.23",3.23648e-30,0.7809396,0.94,0.713,6.362921e-26,"16","Chir04Ox-b05630.2",NA,NA,NA,NA,NA,NA,NA,NA
"14911","Chir07Ox-b28590.23",4.852323e-30,0.690786,0.96,0.867,9.539666e-26,"16","Chir07Ox-b28590.2",NA,NA,NA,NA,NA,NA,NA,NA
"14912","Chir08Ox-b27680.24",5.060469e-30,1.024345,0.603,0.247,9.948882e-26,"16","Chir08Ox-b27680.2",NA,NA,NA,NA,NA,NA,NA,NA
"14913","Chir01Ox-b12150.22",5.157667e-30,0.7069244,0.682,0.332,1.013997e-25,"16","Chir01Ox-b12150.2",NA,NA,NA,NA,NA,NA,NA,NA
"14914","Chir06Ox-b30850.23",7.565722e-30,0.6263347,0.801,0.513,1.487421e-25,"16","Chir06Ox-b30850.2",NA,NA,NA,NA,NA,NA,NA,NA
"14915","Chir08Ox-b22240.25",7.597802e-30,0.7061104,0.94,0.77,1.493728e-25,"16","Chir08Ox-b22240.2",NA,NA,NA,NA,NA,NA,NA,NA
"14916","Chir04Ox-b16440.24",1.038695e-29,0.7875378,0.815,0.506,2.042075e-25,"16","Chir04Ox-b16440.2",NA,NA,NA,NA,NA,NA,NA,NA
"14917","Chir04Ox-b22400.22",1.299467e-29,1.314905,0.841,0.564,2.554752e-25,"16","Chir04Ox-b22400.2",NA,NA,NA,NA,NA,NA,NA,NA
"14918","Chir03Ox-b01700.21",1.397604e-29,0.5795557,0.616,0.283,2.74769e-25,"16","Chir03Ox-b01700.2",NA,NA,NA,NA,NA,NA,NA,NA
"14919","Chir08Ox-b29290.23",1.498854e-29,0.7928916,0.993,0.956,2.946747e-25,"16","Chir08Ox-b29290.2",NA,NA,NA,NA,NA,NA,NA,NA
"14920","Chir08Ox-b16740.23",1.52747e-29,0.6373694,0.98,0.926,3.003006e-25,"16","Chir08Ox-b16740.2",NA,NA,NA,NA,NA,NA,NA,NA
"14921","Chir05Ox-b21050.23",1.660013e-29,0.3223345,0.437,0.127,3.263585e-25,"16","Chir05Ox-b21050.2",NA,NA,NA,NA,NA,NA,NA,NA
"14922","Chir08Ox-b30130.22",2.157199e-29,0.6011136,0.457,0.148,4.241054e-25,"16","Chir08Ox-b30130.2",NA,NA,NA,NA,NA,NA,NA,NA
"14923","Chir08Ox-b02700.21",2.417975e-29,1.051974,0.185,0.03,4.753739e-25,"16","Chir08Ox-b02700.2",NA,NA,NA,NA,NA,NA,NA,NA
"14924","Chir06Ox-b07150.24",3.853594e-29,0.6392005,0.603,0.265,7.576165e-25,"16","Chir06Ox-b07150.2",NA,NA,NA,NA,NA,NA,NA,NA
"14925","Chir07Ox-b25230.22",4.348744e-29,0.6103982,0.974,0.905,8.549631e-25,"16","Chir07Ox-b25230.2",NA,NA,NA,NA,NA,NA,NA,NA
"14926","Chir07Ox-b35870.26",4.971846e-29,0.8872111,0.861,0.519,9.77465e-25,"16","Chir07Ox-b35870.2",NA,NA,NA,NA,NA,NA,NA,NA
"14927","Chir07Ox-b32080.24",5.858798e-29,0.716931,0.695,0.358,1.15184e-24,"16","Chir07Ox-b32080.2",NA,NA,NA,NA,NA,NA,NA,NA
"14928","Chir07Ox-b17370.24",6.246139e-29,0.8899239,0.695,0.335,1.227991e-24,"16","Chir07Ox-b17370.2",NA,NA,NA,NA,NA,NA,NA,NA
"14929","Chir03Ox-b03910.23",8.124069e-29,1.208269,0.781,0.46,1.597192e-24,"16","Chir03Ox-b03910.2",NA,NA,NA,NA,NA,NA,NA,NA
"14930","Chir08Ox-b24740.21",1.067299e-28,0.3343358,0.364,0.1,2.098309e-24,"16","Chir08Ox-b24740.2",NA,NA,NA,NA,NA,NA,NA,NA
"14931","Chir05Ox-b20980.21",1.139737e-28,0.385859,0.503,0.184,2.240724e-24,"16","Chir05Ox-b20980.2",NA,NA,NA,NA,NA,NA,NA,NA
"14932","Chir04Ox-b15720.2",1.230975e-28,0.2697815,0.305,0.073,2.420097e-24,"16","Chir04Ox-b15720.2",9203,"AT2G33630",2321,2044,NA,NA,"F4P9.40","3-beta-hydroxy-delta5-steroid dehydrogenase activity, endoplasmic reticulum, hormone-mediated signaling pathway, oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor, oxoacid metabolic process, steroid biosynthetic process"
"14933","Chir05Ox-b22390.24",1.355441e-28,0.5917113,1,0.988,2.664798e-24,"16","Chir05Ox-b22390.2",NA,NA,NA,NA,NA,NA,NA,NA
"14934","Chir07Ox-b19800.23",1.81094e-28,0.31583,0.384,0.109,3.560308e-24,"16","Chir07Ox-b19800.2",NA,NA,NA,NA,NA,NA,NA,NA
"14935","Chir03Ox-b13780.23",1.927041e-28,0.5039127,0.629,0.248,3.788563e-24,"16","Chir03Ox-b13780.2",NA,NA,NA,NA,NA,NA,NA,NA
"14936","Chir02Ox-b19370.21",2.024757e-28,1.196722,0.384,0.118,3.980673e-24,"16","Chir02Ox-b19370.2",NA,NA,NA,NA,NA,NA,NA,NA
"14937","Chir08Ox-b01810.21",2.446875e-28,0.7040613,0.377,0.114,4.810555e-24,"16","Chir08Ox-b01810.2",NA,NA,NA,NA,NA,NA,NA,NA
